customer_id,recency,frequency,monetary value,R_value,F_value,M_value,RFM score,customer loyalty,customer_title,Age,Age class
1043,170,7,5718.210000000001,1,3,4,134,a) poor,i) On the brink of losing customer,35.0,40.0
1044,112,5,2205.27,1,2,2,122,a) poor,j)Evasive Customer ,,
1045,113,3,2038.58,1,1,2,112,a) poor,j)Evasive Customer ,35.0,40.0
1046,52,5,1985.1,2,2,2,222,b) avarage,h) Could be lost,67.0,70.0
1047,57,8,2213.93,2,4,2,242,b) avarage,g) losing customer,44.0,50.0
1048,133,6,1600.6699999999998,1,3,1,131,a) poor,i) On the brink of losing customer,45.0,50.0
1049,32,10,4486.32,3,4,4,344,c) good,d) Recent customer,26.0,30.0
1050,26,6,2535.63,3,3,2,332,c) good,e) Potential customer,48.0,50.0
1051,179,5,1294.69,1,2,1,121,a) poor,j)Evasive Customer ,44.0,50.0
1052,0,6,3260.3199999999997,4,3,3,433,d) excellent,b) very loyal customer,36.0,40.0
1053,139,3,1566.26,1,1,1,111,a) poor,k) Lost customer,60.0,60.0
1054,5,8,3406.16,4,4,3,443,d) excellent,b) very loyal customer,38.0,40.0
1055,206,2,343.24,1,1,1,111,a) poor,k) Lost customer,33.0,40.0
1056,24,7,3954.42,3,3,3,333,c) good,e) Potential customer,55.0,60.0
1057,48,4,3130.44,2,1,3,213,b) avarage,h) Could be lost,53.0,60.0
1058,116,3,759.57,1,1,1,111,a) poor,k) Lost customer,34.0,40.0
1059,22,2,1618.83,3,1,1,311,b) avarage,f) first time buyer,54.0,60.0
1060,187,6,2475.2799999999997,1,3,2,132,a) poor,i) On the brink of losing customer,60.0,60.0
1061,24,6,1137.94,3,3,1,331,c) good,e) Potential customer,34.0,40.0
1062,2,6,4450.85,4,3,4,434,d) excellent,b) very loyal customer,46.0,50.0
1063,46,6,3112.69,2,3,3,233,b) avarage,g) losing customer,35.0,40.0
1064,139,3,1398.3999999999999,1,1,1,111,a) poor,k) Lost customer,45.0,50.0
1065,79,6,2753.3199999999997,2,3,2,232,b) avarage,g) losing customer,60.0,60.0
1066,166,3,1396.98,1,1,1,111,a) poor,k) Lost customer,27.0,30.0
1067,232,2,741.9699999999999,1,1,1,111,a) poor,k) Lost customer,57.0,60.0
1068,4,14,4841.71,4,4,4,444,d) excellent,a) most loyal customer,27.0,30.0
1069,204,5,1982.69,1,2,2,122,a) poor,j)Evasive Customer ,46.0,50.0
1070,0,4,3559.49,4,1,3,413,d) excellent,d) Recent customer,27.0,30.0
1071,39,6,3359.09,3,3,3,333,c) good,e) Potential customer,35.0,40.0
1072,46,3,2102.3199999999997,2,1,2,212,b) avarage,h) Could be lost,65.0,70.0
1073,17,6,2723.99,4,3,2,432,d) excellent,c) Becoming loyal,42.0,50.0
1074,16,8,4053.6800000000003,4,4,3,443,d) excellent,b) very loyal customer,48.0,50.0
1075,67,6,2242.12,2,3,2,232,b) avarage,g) losing customer,55.0,60.0
1076,9,12,8104.540000000001,4,4,4,444,d) excellent,a) most loyal customer,22.0,30.0
1077,5,6,1658.45,4,3,1,431,d) excellent,c) Becoming loyal,66.0,70.0
1078,18,5,899.97,3,2,1,321,c) good,f) first time buyer,46.0,50.0
1079,17,4,2306.9900000000002,4,1,2,412,d) excellent,d) Recent customer,44.0,50.0
1080,47,3,1857.6200000000001,2,1,2,212,b) avarage,h) Could be lost,22.0,30.0
1081,11,5,3227.8900000000003,4,2,3,423,d) excellent,c) Becoming loyal,36.0,40.0
1082,47,5,2832.7,2,2,2,222,b) avarage,h) Could be lost,,
1083,266,2,880.99,1,1,1,111,a) poor,k) Lost customer,26.0,30.0
1084,4,10,6522.83,4,4,4,444,d) excellent,a) most loyal customer,28.0,30.0
1085,64,4,1081.65,2,1,1,211,a) poor,i) On the brink of losing customer,46.0,50.0
1086,13,9,4705.65,4,4,4,444,d) excellent,a) most loyal customer,33.0,40.0
1087,14,3,1521.5700000000002,4,1,1,411,c) good,d) Recent customer,42.0,50.0
1088,13,6,3595.3199999999997,4,3,3,433,d) excellent,b) very loyal customer,33.0,40.0
1089,151,7,2349.2900000000004,1,3,2,132,a) poor,i) On the brink of losing customer,33.0,40.0
1090,71,7,1529.01,2,3,1,231,b) avarage,g) losing customer,47.0,50.0
1091,4,10,4183.81,4,4,4,444,d) excellent,a) most loyal customer,42.0,50.0
1092,202,5,1245.27,1,2,1,121,a) poor,j)Evasive Customer ,86.0,90.0
1093,99,9,7159.6900000000005,1,4,4,144,a) poor,i) On the brink of losing customer,25.0,30.0
1094,43,7,3632.3,3,3,3,333,c) good,e) Potential customer,46.0,50.0
1095,14,4,4498.34,4,1,4,414,d) excellent,d) Recent customer,63.0,70.0
1096,55,5,2086.85,2,2,2,222,b) avarage,h) Could be lost,52.0,60.0
1097,188,3,666.79,1,1,1,111,a) poor,k) Lost customer,54.0,60.0
1098,8,8,3879.1399999999994,4,4,3,443,d) excellent,b) very loyal customer,33.0,40.0
1099,110,2,183.2,1,1,1,111,a) poor,k) Lost customer,47.0,50.0
1100,45,3,1051.23,2,1,1,211,a) poor,i) On the brink of losing customer,39.0,40.0
1101,113,5,4267.42,1,2,4,124,a) poor,i) On the brink of losing customer,53.0,60.0
1102,21,8,5025.4400000000005,3,4,4,344,c) good,d) Recent customer,45.0,50.0
1103,32,12,7367.88,3,4,4,344,c) good,d) Recent customer,44.0,50.0
1104,11,7,2568.9700000000003,4,3,2,432,d) excellent,c) Becoming loyal,62.0,70.0
1105,16,2,2712.5699999999997,4,1,2,412,d) excellent,d) Recent customer,31.0,40.0
1106,24,9,5691.61,3,4,4,344,c) good,d) Recent customer,59.0,60.0
1107,48,6,1972.0300000000002,2,3,2,232,b) avarage,g) losing customer,48.0,50.0
1108,12,4,1338.61,4,1,1,411,c) good,d) Recent customer,60.0,60.0
1109,208,3,683.2,1,1,1,111,a) poor,k) Lost customer,33.0,40.0
1110,17,6,4574.1,4,3,4,434,d) excellent,b) very loyal customer,31.0,40.0
1111,20,7,2561.15,3,3,2,332,c) good,e) Potential customer,62.0,70.0
1112,108,3,1217.23,1,1,1,111,a) poor,k) Lost customer,41.0,50.0
1113,26,9,6072.4800000000005,3,4,4,344,c) good,d) Recent customer,30.0,30.0
1114,64,4,1774.1200000000001,2,1,1,211,a) poor,i) On the brink of losing customer,46.0,50.0
1115,2,9,4631.2300000000005,4,4,4,444,d) excellent,a) most loyal customer,52.0,60.0
1116,7,3,4053.92,4,1,3,413,d) excellent,d) Recent customer,48.0,50.0
1117,136,9,2524.53,1,4,2,142,a) poor,i) On the brink of losing customer,47.0,50.0
1118,38,4,1858.97,3,1,2,312,c) good,f) first time buyer,46.0,50.0
1119,98,6,4825.85,1,3,4,134,a) poor,i) On the brink of losing customer,45.0,50.0
1120,1,6,1785.83,4,3,1,431,d) excellent,c) Becoming loyal,41.0,50.0
1121,7,2,327.07,4,1,1,411,c) good,d) Recent customer,38.0,40.0
1122,26,5,3026.3900000000003,3,2,3,323,c) good,e) Potential customer,36.0,40.0
1123,10,5,4235.8,4,2,4,424,d) excellent,c) Becoming loyal,60.0,60.0
1124,44,3,2742.04,3,1,2,312,c) good,f) first time buyer,57.0,60.0
1125,29,5,2839.9300000000003,3,2,2,322,c) good,f) first time buyer,32.0,40.0
1126,19,4,2135.3700000000003,3,1,2,312,c) good,f) first time buyer,48.0,50.0
1127,136,4,2285.05,1,1,2,112,a) poor,j)Evasive Customer ,31.0,40.0
1128,26,5,3388.35,3,2,3,323,c) good,e) Potential customer,29.0,30.0
1129,26,13,6790.6900000000005,3,4,4,344,c) good,d) Recent customer,45.0,50.0
1130,117,5,3784.98,1,2,3,123,a) poor,j)Evasive Customer ,58.0,60.0
1131,53,8,6295.52,2,4,4,244,b) avarage,g) losing customer,66.0,70.0
1132,44,9,3640.62,3,4,3,343,c) good,e) Potential customer,37.0,40.0
1133,17,7,5295.09,4,3,4,434,d) excellent,b) very loyal customer,54.0,60.0
1134,3,6,1622.9799999999998,4,3,1,431,d) excellent,c) Becoming loyal,27.0,30.0
1135,164,3,1758.98,1,1,1,111,a) poor,k) Lost customer,42.0,50.0
1136,35,6,3451.83,3,3,3,333,c) good,e) Potential customer,44.0,50.0
1137,5,9,4837.19,4,4,4,444,d) excellent,a) most loyal customer,45.0,50.0
1138,124,6,5174.44,1,3,4,134,a) poor,i) On the brink of losing customer,30.0,30.0
1139,69,4,1434.57,2,1,1,211,a) poor,i) On the brink of losing customer,39.0,40.0
1140,6,13,8533.23,4,4,4,444,d) excellent,a) most loyal customer,36.0,40.0
1141,133,5,772.1,1,2,1,121,a) poor,j)Evasive Customer ,40.0,40.0
1142,38,4,1841.73,3,1,2,312,c) good,f) first time buyer,24.0,30.0
1143,4,5,3277.7700000000004,4,2,3,423,d) excellent,c) Becoming loyal,67.0,70.0
1144,17,7,5961.250000000001,4,3,4,434,d) excellent,b) very loyal customer,25.0,30.0
1145,13,2,1172.58,4,1,1,411,c) good,d) Recent customer,56.0,60.0
1146,73,2,1294.4,2,1,1,211,a) poor,i) On the brink of losing customer,29.0,30.0
1147,165,6,4173.67,1,3,4,134,a) poor,i) On the brink of losing customer,53.0,60.0
1148,8,3,1689.75,4,1,1,411,c) good,d) Recent customer,34.0,40.0
1149,188,4,2393.3100000000004,1,1,2,112,a) poor,j)Evasive Customer ,54.0,60.0
1150,103,5,6308.280000000001,1,2,4,124,a) poor,i) On the brink of losing customer,46.0,50.0
1151,75,5,3449.31,2,2,3,223,b) avarage,h) Could be lost,57.0,60.0
1152,24,8,4516.139999999999,3,4,4,344,c) good,d) Recent customer,24.0,30.0
1153,17,5,2501.7799999999997,4,2,2,422,d) excellent,c) Becoming loyal,27.0,30.0
1154,131,6,958.3100000000001,1,3,1,131,a) poor,i) On the brink of losing customer,47.0,50.0
1155,29,7,2332.4500000000003,3,3,2,332,c) good,e) Potential customer,28.0,30.0
1156,40,4,2559.66,3,1,2,312,c) good,f) first time buyer,24.0,30.0
1157,85,7,5037.459999999999,2,3,4,234,b) avarage,g) losing customer,48.0,50.0
1158,2,6,4437.32,4,3,4,434,d) excellent,b) very loyal customer,37.0,40.0
1159,6,4,2352.2799999999997,4,1,2,412,d) excellent,d) Recent customer,29.0,30.0
1160,163,3,684.52,1,1,1,111,a) poor,k) Lost customer,56.0,60.0
1161,12,4,2669.74,4,1,2,412,d) excellent,d) Recent customer,45.0,50.0
1162,136,4,1675.31,1,1,1,111,a) poor,k) Lost customer,32.0,40.0
1163,48,5,1775.01,2,2,1,221,b) avarage,h) Could be lost,40.0,40.0
1164,153,3,346.89,1,1,1,111,a) poor,k) Lost customer,44.0,50.0
1165,10,9,3286.35,4,4,3,443,d) excellent,b) very loyal customer,29.0,30.0
1166,14,6,2539.7100000000005,4,3,2,432,d) excellent,c) Becoming loyal,50.0,50.0
1167,10,4,2641.93,4,1,2,412,d) excellent,d) Recent customer,26.0,30.0
1168,59,7,6128.860000000001,2,3,4,234,b) avarage,g) losing customer,57.0,60.0
1169,62,7,4318.2,2,3,4,234,b) avarage,g) losing customer,54.0,60.0
1170,86,5,3351.7,2,2,3,223,b) avarage,h) Could be lost,57.0,60.0
1171,34,9,3879.32,3,4,3,343,c) good,e) Potential customer,50.0,50.0
1172,44,5,3329.4700000000003,3,2,3,323,c) good,e) Potential customer,47.0,50.0
1173,108,3,348.62,1,1,1,111,a) poor,k) Lost customer,44.0,50.0
1174,8,3,1854.1299999999999,4,1,2,412,d) excellent,d) Recent customer,,
1175,218,2,1153.84,1,1,1,111,a) poor,k) Lost customer,36.0,40.0
1176,77,4,842.15,2,1,1,211,a) poor,i) On the brink of losing customer,46.0,50.0
1177,87,8,2447.05,2,4,2,242,b) avarage,g) losing customer,68.0,70.0
1178,44,8,5167.23,3,4,4,344,c) good,d) Recent customer,52.0,60.0
1179,7,4,5068.44,4,1,4,414,d) excellent,d) Recent customer,33.0,40.0
1180,59,4,2305.11,2,1,2,212,b) avarage,h) Could be lost,46.0,50.0
1181,44,10,4513.06,3,4,4,344,c) good,d) Recent customer,44.0,50.0
1182,5,7,4046.13,4,3,3,433,d) excellent,b) very loyal customer,46.0,50.0
1183,153,5,4140.91,1,2,3,123,a) poor,j)Evasive Customer ,63.0,70.0
1184,5,6,4314.89,4,3,4,434,d) excellent,b) very loyal customer,54.0,60.0
1185,9,3,773.8100000000001,4,1,1,411,c) good,d) Recent customer,22.0,30.0
1186,37,4,1369.6499999999999,3,1,1,311,b) avarage,f) first time buyer,45.0,50.0
1187,58,4,1130.52,2,1,1,211,a) poor,i) On the brink of losing customer,23.0,30.0
1188,18,2,2299.8199999999997,3,1,2,312,c) good,f) first time buyer,38.0,40.0
1189,47,4,1472.66,2,1,1,211,a) poor,i) On the brink of losing customer,33.0,40.0
1190,6,6,2008.2300000000002,4,3,2,432,d) excellent,c) Becoming loyal,54.0,60.0
1191,43,8,1339.27,3,4,1,341,c) good,e) Potential customer,26.0,30.0
1192,79,5,1397.38,2,2,1,221,b) avarage,h) Could be lost,52.0,60.0
1193,36,4,962.22,3,1,1,311,b) avarage,f) first time buyer,36.0,40.0
1194,28,8,4148.57,3,4,3,343,c) good,e) Potential customer,30.0,30.0
1195,19,5,3463.81,3,2,3,323,c) good,e) Potential customer,44.0,50.0
1196,18,6,1455.3799999999999,3,3,1,331,c) good,e) Potential customer,24.0,30.0
1197,7,4,1559.13,4,1,1,411,c) good,d) Recent customer,24.0,30.0
1198,68,6,2323.92,2,3,2,232,b) avarage,g) losing customer,48.0,50.0
1199,43,8,2037.32,3,4,2,342,c) good,e) Potential customer,64.0,70.0
1200,79,9,4075.1699999999996,2,4,3,243,b) avarage,g) losing customer,48.0,50.0
1201,82,3,807.37,2,1,1,211,a) poor,i) On the brink of losing customer,66.0,70.0
1202,85,3,592.29,2,1,1,211,a) poor,i) On the brink of losing customer,30.0,30.0
1203,7,1,830.24,4,1,1,411,c) good,d) Recent customer,34.0,40.0
1204,24,2,183.16,3,1,1,311,b) avarage,f) first time buyer,51.0,60.0
1205,67,8,4598.22,2,4,4,244,b) avarage,g) losing customer,44.0,50.0
1206,83,2,889.72,2,1,1,211,a) poor,i) On the brink of losing customer,44.0,50.0
1207,13,7,1126.07,4,3,1,431,d) excellent,c) Becoming loyal,24.0,30.0
1208,77,5,3238.37,2,2,3,223,b) avarage,h) Could be lost,38.0,40.0
1209,131,2,1809.69,1,1,1,111,a) poor,k) Lost customer,45.0,50.0
1210,17,8,4716.72,4,4,4,444,d) excellent,a) most loyal customer,,
1211,234,4,1495.94,1,1,1,111,a) poor,k) Lost customer,44.0,50.0
1212,71,3,2331.63,2,1,2,212,b) avarage,h) Could be lost,53.0,60.0
1213,69,7,5490.29,2,3,4,234,b) avarage,g) losing customer,48.0,50.0
1214,23,4,3652.09,3,1,3,313,c) good,f) first time buyer,33.0,40.0
1215,77,8,3118.98,2,4,3,243,b) avarage,g) losing customer,55.0,60.0
1216,7,3,2141.64,4,1,2,412,d) excellent,d) Recent customer,63.0,70.0
1217,10,7,3270.6099999999997,4,3,3,433,d) excellent,b) very loyal customer,53.0,60.0
1218,50,6,4540.57,2,3,4,234,b) avarage,g) losing customer,39.0,40.0
1219,4,3,2015.7199999999998,4,1,2,412,d) excellent,d) Recent customer,51.0,60.0
1220,66,5,2476.27,2,2,2,222,b) avarage,h) Could be lost,34.0,40.0
1221,9,7,1500.49,4,3,1,431,d) excellent,c) Becoming loyal,26.0,30.0
1222,51,3,667.99,2,1,1,211,a) poor,i) On the brink of losing customer,52.0,60.0
1223,34,8,2235.3,3,4,2,342,c) good,e) Potential customer,57.0,60.0
1224,47,7,4250.74,2,3,4,234,b) avarage,g) losing customer,45.0,50.0
1225,58,4,2078.59,2,1,2,212,b) avarage,h) Could be lost,34.0,40.0
1226,24,5,937.4399999999999,3,2,1,321,c) good,f) first time buyer,41.0,50.0
1227,61,12,4101.860000000001,2,4,3,243,b) avarage,g) losing customer,32.0,40.0
1228,132,4,922.3399999999999,1,1,1,111,a) poor,k) Lost customer,60.0,60.0
1229,19,9,3005.63,3,4,3,343,c) good,e) Potential customer,21.0,30.0
1230,76,2,617.98,2,1,1,211,a) poor,i) On the brink of losing customer,37.0,40.0
1231,175,2,1718.6100000000001,1,1,1,111,a) poor,k) Lost customer,48.0,50.0
1232,4,9,5011.9,4,4,4,444,d) excellent,a) most loyal customer,62.0,70.0
1233,14,9,6634.14,4,4,4,444,d) excellent,a) most loyal customer,44.0,50.0
1234,85,8,2231.46,2,4,2,242,b) avarage,g) losing customer,57.0,60.0
1235,81,2,3332.8,2,1,3,213,b) avarage,h) Could be lost,53.0,60.0
1236,41,4,3078.59,3,1,3,313,c) good,f) first time buyer,48.0,50.0
1237,23,11,6961.52,3,4,4,344,c) good,d) Recent customer,52.0,60.0
1238,101,5,1110.02,1,2,1,121,a) poor,j)Evasive Customer ,44.0,50.0
1239,38,7,1795.2999999999997,3,3,1,331,c) good,e) Potential customer,44.0,50.0
1240,5,4,3015.05,4,1,3,413,d) excellent,d) Recent customer,57.0,60.0
1241,75,7,1844.56,2,3,2,232,b) avarage,g) losing customer,36.0,40.0
1242,17,3,1100.8200000000002,4,1,1,411,c) good,d) Recent customer,49.0,50.0
1243,199,9,4544.16,1,4,4,144,a) poor,i) On the brink of losing customer,68.0,70.0
1244,19,5,1968.68,3,2,2,322,c) good,f) first time buyer,,
1245,71,7,2596.23,2,3,2,232,b) avarage,g) losing customer,28.0,30.0
1246,114,2,1769.48,1,1,1,111,a) poor,k) Lost customer,28.0,30.0
1247,90,4,2848.94,1,1,3,113,a) poor,j)Evasive Customer ,62.0,70.0
1248,67,1,182.81,2,1,1,211,a) poor,i) On the brink of losing customer,58.0,60.0
1249,106,5,4269.85,1,2,4,124,a) poor,i) On the brink of losing customer,54.0,60.0
1250,35,10,6093.259999999999,3,4,4,344,c) good,d) Recent customer,21.0,30.0
1251,61,4,1481.0700000000002,2,1,1,211,a) poor,i) On the brink of losing customer,25.0,30.0
1252,9,7,4548.31,4,3,4,434,d) excellent,b) very loyal customer,57.0,60.0
1253,4,4,1948.4499999999998,4,1,2,412,d) excellent,d) Recent customer,25.0,30.0
1254,37,7,3436.5,3,3,3,333,c) good,e) Potential customer,63.0,70.0
1255,78,3,287.31,2,1,1,211,a) poor,i) On the brink of losing customer,40.0,40.0
1256,81,6,2068.61,2,3,2,232,b) avarage,g) losing customer,35.0,40.0
1257,256,3,1791.15,1,1,1,111,a) poor,k) Lost customer,50.0,50.0
1258,52,8,5441.219999999999,2,4,4,244,b) avarage,g) losing customer,44.0,50.0
1259,41,7,3342.1299999999997,3,3,3,333,c) good,e) Potential customer,48.0,50.0
1260,66,5,2195.2400000000002,2,2,2,222,b) avarage,h) Could be lost,33.0,40.0
1261,48,6,1584.5,2,3,1,231,b) avarage,g) losing customer,51.0,60.0
1262,43,3,1355.38,3,1,1,311,b) avarage,f) first time buyer,55.0,60.0
1263,42,6,2951.02,3,3,3,333,c) good,e) Potential customer,49.0,50.0
1264,2,4,2699.71,4,1,2,412,d) excellent,d) Recent customer,28.0,30.0
1265,7,4,1195.61,4,1,1,411,c) good,d) Recent customer,35.0,40.0
1266,257,2,3405.1,1,1,3,113,a) poor,j)Evasive Customer ,44.0,50.0
1267,141,4,2557.4900000000002,1,1,2,112,a) poor,j)Evasive Customer ,43.0,50.0
1268,67,3,1318.26,2,1,1,211,a) poor,i) On the brink of losing customer,33.0,40.0
1269,211,3,935.06,1,1,1,111,a) poor,k) Lost customer,31.0,40.0
1270,205,4,2113.08,1,1,2,112,a) poor,j)Evasive Customer ,39.0,40.0
1271,187,2,950.12,1,1,1,111,a) poor,k) Lost customer,27.0,30.0
1272,24,10,5029.130000000001,3,4,4,344,c) good,d) Recent customer,37.0,40.0
1273,23,3,1551.75,3,1,1,311,b) avarage,f) first time buyer,47.0,50.0
1274,14,10,3573.5000000000005,4,4,3,443,d) excellent,b) very loyal customer,44.0,50.0
1275,149,6,1540.08,1,3,1,131,a) poor,i) On the brink of losing customer,55.0,60.0
1276,100,2,969.9100000000001,1,1,1,111,a) poor,k) Lost customer,58.0,60.0
1277,55,3,1197.91,2,1,1,211,a) poor,i) On the brink of losing customer,49.0,50.0
1278,64,4,721.51,2,1,1,211,a) poor,i) On the brink of losing customer,23.0,30.0
1279,52,6,2422.29,2,3,2,232,b) avarage,g) losing customer,59.0,60.0
1280,106,4,2799.4199999999996,1,1,2,112,a) poor,j)Evasive Customer ,44.0,50.0
1281,87,3,1186.6100000000001,2,1,1,211,a) poor,i) On the brink of losing customer,54.0,60.0
1282,38,8,5521.41,3,4,4,344,c) good,d) Recent customer,41.0,50.0
1283,93,2,1012.1,1,1,1,111,a) poor,k) Lost customer,27.0,30.0
1284,78,3,106.5,2,1,1,211,a) poor,i) On the brink of losing customer,46.0,50.0
1285,117,8,6456.509999999999,1,4,4,144,a) poor,i) On the brink of losing customer,49.0,50.0
1286,51,7,2415.2400000000002,2,3,2,232,b) avarage,g) losing customer,47.0,50.0
1287,67,7,5456.969999999999,2,3,4,234,b) avarage,g) losing customer,61.0,70.0
1288,22,5,3227.13,3,2,3,323,c) good,e) Potential customer,43.0,50.0
1289,11,6,3940.4799999999996,4,3,3,433,d) excellent,b) very loyal customer,49.0,50.0
1290,44,9,7616.04,3,4,4,344,c) good,d) Recent customer,54.0,60.0
1291,16,7,5147.26,4,3,4,434,d) excellent,b) very loyal customer,41.0,50.0
1292,31,5,3607.66,3,2,3,323,c) good,e) Potential customer,61.0,70.0
1293,239,5,4736.69,1,2,4,124,a) poor,i) On the brink of losing customer,42.0,50.0
1294,176,3,917.32,1,1,1,111,a) poor,k) Lost customer,47.0,50.0
1295,29,6,1882.8999999999999,3,3,2,332,c) good,e) Potential customer,25.0,30.0
1296,130,4,2793.2700000000004,1,1,2,112,a) poor,j)Evasive Customer ,32.0,40.0
1297,2,6,2424.53,4,3,2,432,d) excellent,c) Becoming loyal,40.0,40.0
1298,141,5,4113.36,1,2,3,123,a) poor,j)Evasive Customer ,48.0,50.0
1299,6,7,5957.78,4,3,4,434,d) excellent,b) very loyal customer,45.0,50.0
1300,20,6,6148.62,3,3,4,334,c) good,e) Potential customer,30.0,30.0
1301,12,8,2178.71,4,4,2,442,d) excellent,b) very loyal customer,30.0,30.0
1302,29,13,5336.7300000000005,3,4,4,344,c) good,d) Recent customer,24.0,30.0
1303,10,6,4352.37,4,3,4,434,d) excellent,b) very loyal customer,50.0,50.0
1304,3,6,2321.0600000000004,4,3,2,432,d) excellent,c) Becoming loyal,44.0,50.0
1305,142,5,2825.0000000000005,1,2,2,122,a) poor,j)Evasive Customer ,52.0,60.0
1306,12,6,5486.099999999999,4,3,4,434,d) excellent,b) very loyal customer,65.0,70.0
1307,90,9,4526.73,1,4,4,144,a) poor,i) On the brink of losing customer,52.0,60.0
1308,15,5,4757.96,4,2,4,424,d) excellent,c) Becoming loyal,45.0,50.0
1309,82,4,1400.3200000000002,2,1,1,211,a) poor,i) On the brink of losing customer,45.0,50.0
1310,20,5,2289.27,3,2,2,322,c) good,f) first time buyer,35.0,40.0
1311,37,4,3572.0599999999995,3,1,3,313,c) good,f) first time buyer,38.0,40.0
1312,26,4,1292.6000000000001,3,1,1,311,b) avarage,f) first time buyer,28.0,30.0
1313,7,7,4753.51,4,3,4,434,d) excellent,b) very loyal customer,35.0,40.0
1314,27,5,2894.17,3,2,3,323,c) good,e) Potential customer,52.0,60.0
1315,5,8,2216.97,4,4,2,442,d) excellent,b) very loyal customer,49.0,50.0
1316,32,5,2152.88,3,2,2,322,c) good,f) first time buyer,32.0,40.0
1317,10,9,7024.71,4,4,4,444,d) excellent,a) most loyal customer,49.0,50.0
1318,7,7,3500.7400000000007,4,3,3,433,d) excellent,b) very loyal customer,55.0,60.0
1319,16,3,1579.83,4,1,1,411,c) good,d) Recent customer,67.0,70.0
1320,94,6,1835.18,1,3,2,132,a) poor,i) On the brink of losing customer,38.0,40.0
1321,103,7,2398.25,1,3,2,132,a) poor,i) On the brink of losing customer,28.0,30.0
1322,63,4,4008.84,2,1,3,213,b) avarage,h) Could be lost,20.0,20.0
1323,53,7,1695.3799999999999,2,3,1,231,b) avarage,g) losing customer,34.0,40.0
1324,74,6,2011.93,2,3,2,232,b) avarage,g) losing customer,44.0,50.0
1325,82,1,104.24,2,1,1,211,a) poor,i) On the brink of losing customer,53.0,60.0
1326,10,6,3581.0,4,3,3,433,d) excellent,b) very loyal customer,56.0,60.0
1327,6,5,2848.5,4,2,3,423,d) excellent,c) Becoming loyal,26.0,30.0
1328,0,7,5351.58,4,3,4,434,d) excellent,b) very loyal customer,41.0,50.0
1329,4,10,6968.55,4,4,4,444,d) excellent,a) most loyal customer,33.0,40.0
1330,75,6,5101.12,2,3,4,234,b) avarage,g) losing customer,37.0,40.0
1331,5,10,6252.429999999999,4,4,4,444,d) excellent,a) most loyal customer,35.0,40.0
1332,31,8,5075.610000000001,3,4,4,344,c) good,d) Recent customer,44.0,50.0
1333,7,3,1924.18,4,1,2,412,d) excellent,d) Recent customer,48.0,50.0
1334,240,2,719.98,1,1,1,111,a) poor,k) Lost customer,23.0,30.0
